order_id,order_date,session_id,customer_id,city,category,channel,experiment_group,order_value,discount_pct,delivery_days
O002825,2026-06-03,S0051448,C00914,Delhi NCR,Men Casual,Organic,free_shipping_nudge,936,20,5
O002826,2026-06-03,S0051454,C04255,Delhi NCR,Women Ethnic,Paid Search,control,2475,5,4
O002827,2026-06-03,S0051465,C00903,Hyderabad,Beauty,Push,control,660,20,5
O002828,2026-06-04,S0051509,C03779,Jaipur,Beauty,Affiliate,free_shipping_nudge,1075,15,2
O002829,2026-06-04,S0051556,C00242,Mumbai,Beauty,Paid Search,free_shipping_nudge,1272,5,4
O002830,2026-06-04,S0051603,C03331,Lucknow,Beauty,Organic,control,1177,15,6
O002831,2026-06-04,S0051614,C03042,Delhi NCR,Men Casual,Organic,control,1183,15,1
O002832,2026-06-04,S0051665,C02168,Indore,Women Ethnic,Organic,free_shipping_nudge,1194,0,4
O002833,2026-06-04,S0051697,C04789,Hyderabad,Men Casual,Organic,free_shipping_nudge,901,5,4
O002834,2026-06-04,S0051717,C02163,Bengaluru,Kids,Paid Search,control,1243,0,3
O002835,2026-06-04,S0051722,C00126,Bengaluru,Men Casual,Organic,control,2277,30,3
O002836,2026-06-04,S0051739,C02246,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1070,20,2
O002837,2026-06-04,S0051745,C04648,Bengaluru,Women Ethnic,Push,free_shipping_nudge,2075,0,3
O002838,2026-06-04,S0051753,C04195,Lucknow,Footwear,Organic,free_shipping_nudge,3578,20,6
O002839,2026-06-04,S0051799,C01431,Lucknow,Beauty,Organic,free_shipping_nudge,793,10,6
O002840,2026-06-04,S0051811,C00495,Pune,Men Casual,Paid Search,free_shipping_nudge,1794,10,3
O002841,2026-06-05,S0051825,C04620,Hyderabad,Footwear,Paid Search,free_shipping_nudge,3834,5,5
O002842,2026-06-05,S0051869,C03220,Indore,Kids,Organic,control,889,5,1
O002843,2026-06-05,S0051886,C00305,Delhi NCR,Men Casual,Influencer,control,1702,0,6
O002844,2026-06-05,S0051933,C03553,Hyderabad,Footwear,Organic,free_shipping_nudge,2781,5,5
O002845,2026-06-05,S0051935,C03359,Mumbai,Kids,Paid Search,free_shipping_nudge,1045,20,4
O002846,2026-06-05,S0051937,C01532,Indore,Kids,Influencer,control,397,0,4
O002847,2026-06-05,S0051941,C01974,Hyderabad,Women Ethnic,Organic,free_shipping_nudge,2041,10,6
O002848,2026-06-05,S0051946,C00648,Mumbai,Footwear,Paid Search,free_shipping_nudge,2254,0,1
O002849,2026-06-05,S0051973,C03612,Jaipur,Men Casual,Organic,control,1663,15,3
O002850,2026-06-05,S0052009,C00741,Jaipur,Men Casual,Paid Search,free_shipping_nudge,2267,0,6
O002851,2026-06-05,S0052012,C05008,Mumbai,Men Casual,Influencer,control,1460,30,6
O002852,2026-06-05,S0052013,C00830,Hyderabad,Beauty,Organic,control,432,15,1
O002853,2026-06-05,S0052018,C04821,Hyderabad,Beauty,Paid Search,control,553,30,1
O002854,2026-06-05,S0052028,C00644,Mumbai,Women Ethnic,Affiliate,control,1869,10,6
O002855,2026-06-05,S0052029,C03461,Mumbai,Women Ethnic,Paid Search,control,2250,20,4
O002856,2026-06-05,S0052053,C02936,Lucknow,Women Ethnic,Paid Search,control,2392,25,3
O002857,2026-06-05,S0052077,C03688,Hyderabad,Men Casual,Organic,free_shipping_nudge,2044,25,6
O002858,2026-06-05,S0052078,C01596,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1821,25,6
O002859,2026-06-05,S0052095,C00413,Lucknow,Beauty,Influencer,free_shipping_nudge,341,20,3
O002860,2026-06-05,S0052099,C01267,Lucknow,Beauty,Organic,control,1079,0,2
O002861,2026-06-05,S0052118,C04806,Pune,Women Ethnic,Paid Search,free_shipping_nudge,2162,15,5
O002862,2026-06-05,S0052123,C04383,Bengaluru,Men Casual,Influencer,control,1805,5,4
O002863,2026-06-05,S0052135,C00642,Indore,Footwear,Organic,free_shipping_nudge,2272,0,5
O002864,2026-06-05,S0052142,C02542,Delhi NCR,Footwear,Organic,free_shipping_nudge,2829,10,3
O002865,2026-06-06,S0052172,C04196,Mumbai,Beauty,Paid Search,control,1078,30,3
O002866,2026-06-06,S0052188,C03474,Delhi NCR,Beauty,Influencer,control,1182,25,2
O002867,2026-06-06,S0052207,C03103,Mumbai,Women Ethnic,Organic,control,1872,25,2
O002868,2026-06-06,S0052221,C03022,Lucknow,Footwear,Influencer,free_shipping_nudge,1950,5,1
O002869,2026-06-06,S0052298,C04529,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,1625,5,4
O002870,2026-06-06,S0052305,C05019,Mumbai,Men Casual,Influencer,free_shipping_nudge,1203,5,1
O002871,2026-06-06,S0052306,C00340,Jaipur,Footwear,Paid Search,free_shipping_nudge,2987,30,1
O002872,2026-06-06,S0052327,C00760,Hyderabad,Footwear,Paid Search,free_shipping_nudge,3710,20,6
O002873,2026-06-06,S0052329,C02682,Bengaluru,Footwear,Affiliate,control,1373,5,6
O002874,2026-06-06,S0052337,C00064,Delhi NCR,Beauty,Push,control,976,0,5
O002875,2026-06-06,S0052346,C04595,Pune,Beauty,Affiliate,control,1400,5,1
O002876,2026-06-06,S0052371,C04185,Hyderabad,Women Ethnic,Push,free_shipping_nudge,1378,15,3
O002877,2026-06-06,S0052372,C01927,Jaipur,Footwear,Organic,control,1403,10,6
O002878,2026-06-06,S0052421,C00010,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,1636,0,3
O002879,2026-06-06,S0052465,C04330,Mumbai,Women Ethnic,Push,control,1744,25,6
O002880,2026-06-06,S0052478,C05110,Pune,Women Ethnic,Organic,free_shipping_nudge,1631,10,4
O002881,2026-06-06,S0052482,C01028,Lucknow,Footwear,Paid Search,free_shipping_nudge,1844,15,4
O002882,2026-06-07,S0052498,C00049,Indore,Women Ethnic,Affiliate,free_shipping_nudge,2361,15,3
O002883,2026-06-07,S0052589,C02824,Hyderabad,Kids,Paid Search,free_shipping_nudge,1508,20,5
O002884,2026-06-07,S0052596,C02564,Bengaluru,Men Casual,Paid Search,control,1761,5,4
O002885,2026-06-07,S0052608,C02541,Jaipur,Beauty,Influencer,free_shipping_nudge,1164,20,2
O002886,2026-06-07,S0052638,C05081,Pune,Kids,Organic,free_shipping_nudge,913,15,3
O002887,2026-06-07,S0052666,C01693,Mumbai,Women Ethnic,Push,control,1662,25,4
O002888,2026-06-07,S0052680,C02630,Bengaluru,Footwear,Organic,control,858,15,1
O002889,2026-06-07,S0052687,C01009,Mumbai,Women Ethnic,Affiliate,control,1590,10,1
O002890,2026-06-07,S0052711,C01995,Delhi NCR,Beauty,Influencer,control,994,25,5
O002891,2026-06-07,S0052741,C01027,Lucknow,Women Ethnic,Push,control,913,15,5
O002892,2026-06-07,S0052759,C03826,Delhi NCR,Women Ethnic,Affiliate,control,2456,0,2
O002893,2026-06-07,S0052803,C01213,Delhi NCR,Beauty,Organic,free_shipping_nudge,1387,10,3
O002894,2026-06-07,S0052804,C02006,Hyderabad,Beauty,Paid Search,free_shipping_nudge,432,5,6
O002895,2026-06-08,S0052835,C01363,Jaipur,Beauty,Organic,free_shipping_nudge,942,15,1
O002896,2026-06-08,S0052843,C03134,Delhi NCR,Footwear,Affiliate,control,3394,10,2
O002897,2026-06-08,S0052849,C04745,Hyderabad,Women Ethnic,Paid Search,control,1175,20,1
O002898,2026-06-08,S0052898,C01245,Hyderabad,Women Ethnic,Push,control,2510,0,6
O002899,2026-06-08,S0052930,C04995,Jaipur,Beauty,Paid Search,control,427,10,6
O002900,2026-06-08,S0052935,C02178,Hyderabad,Beauty,Influencer,control,1076,0,3
O002901,2026-06-08,S0052942,C00400,Mumbai,Women Ethnic,Organic,control,1846,25,3
O002902,2026-06-08,S0052953,C04386,Hyderabad,Men Casual,Organic,control,699,30,3
O002903,2026-06-08,S0052958,C02231,Bengaluru,Beauty,Influencer,free_shipping_nudge,620,25,2
O002904,2026-06-08,S0052966,C01037,Mumbai,Kids,Influencer,free_shipping_nudge,1326,15,2
O002905,2026-06-08,S0052974,C05161,Lucknow,Men Casual,Paid Search,control,2242,5,6
O002906,2026-06-08,S0053020,C00623,Jaipur,Men Casual,Push,free_shipping_nudge,1590,15,5
O002907,2026-06-08,S0053027,C01232,Pune,Footwear,Paid Search,free_shipping_nudge,2159,25,6
O002908,2026-06-08,S0053053,C03815,Lucknow,Women Ethnic,Affiliate,control,1959,15,1
O002909,2026-06-09,S0053079,C01665,Mumbai,Women Ethnic,Affiliate,control,1945,5,2
O002910,2026-06-09,S0053096,C00992,Delhi NCR,Beauty,Organic,control,504,25,2
O002911,2026-06-09,S0053110,C03930,Mumbai,Beauty,Push,free_shipping_nudge,910,10,1
O002912,2026-06-09,S0053126,C04810,Jaipur,Beauty,Affiliate,free_shipping_nudge,961,25,5
O002913,2026-06-09,S0053143,C00581,Hyderabad,Footwear,Paid Search,free_shipping_nudge,2777,25,3
O002914,2026-06-09,S0053156,C02035,Lucknow,Kids,Paid Search,free_shipping_nudge,1271,15,6
O002915,2026-06-09,S0053199,C00662,Delhi NCR,Kids,Organic,free_shipping_nudge,1129,15,2
O002916,2026-06-09,S0053203,C02963,Bengaluru,Kids,Organic,control,1444,5,6
O002917,2026-06-09,S0053206,C04593,Bengaluru,Women Ethnic,Push,control,1581,15,2
O002918,2026-06-09,S0053252,C04605,Indore,Women Ethnic,Paid Search,free_shipping_nudge,2425,5,2
O002919,2026-06-09,S0053260,C00840,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,1644,15,1
O002920,2026-06-10,S0053285,C01561,Pune,Footwear,Push,free_shipping_nudge,2568,5,5
O002921,2026-06-10,S0053302,C03838,Mumbai,Footwear,Affiliate,control,1479,5,3
O002922,2026-06-10,S0053310,C02519,Pune,Beauty,Paid Search,free_shipping_nudge,754,5,3
O002923,2026-06-10,S0053339,C04756,Delhi NCR,Beauty,Influencer,control,1238,10,6
O002924,2026-06-10,S0053350,C01140,Mumbai,Women Ethnic,Paid Search,free_shipping_nudge,250,30,4
O002925,2026-06-10,S0053415,C00496,Bengaluru,Beauty,Organic,free_shipping_nudge,591,10,4
O002926,2026-06-10,S0053430,C04260,Jaipur,Beauty,Organic,control,1399,0,5
O002927,2026-06-10,S0053436,C00238,Bengaluru,Beauty,Influencer,control,1063,15,4
O002928,2026-06-10,S0053443,C00482,Lucknow,Women Ethnic,Paid Search,free_shipping_nudge,1431,5,1
O002929,2026-06-10,S0053478,C02371,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,1367,25,3
O002930,2026-06-10,S0053502,C02771,Indore,Men Casual,Paid Search,free_shipping_nudge,1392,0,5
O002931,2026-06-10,S0053506,C04747,Jaipur,Women Ethnic,Push,free_shipping_nudge,1525,10,3
O002932,2026-06-10,S0053535,C04481,Hyderabad,Men Casual,Influencer,free_shipping_nudge,1721,0,5
O002933,2026-06-10,S0053560,C02833,Hyderabad,Women Ethnic,Paid Search,free_shipping_nudge,1734,20,4
O002934,2026-06-10,S0053562,C03289,Hyderabad,Kids,Organic,free_shipping_nudge,1370,15,2
O002935,2026-06-10,S0053564,C04021,Delhi NCR,Beauty,Paid Search,control,1223,15,6
O002936,2026-06-11,S0053638,C04044,Bengaluru,Beauty,Organic,control,721,15,3
O002937,2026-06-11,S0053651,C02545,Pune,Men Casual,Influencer,free_shipping_nudge,1156,10,3
O002938,2026-06-11,S0053665,C03295,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,2106,20,5
O002939,2026-06-11,S0053670,C02718,Bengaluru,Men Casual,Paid Search,free_shipping_nudge,1939,20,4
O002940,2026-06-11,S0053689,C02021,Pune,Men Casual,Paid Search,free_shipping_nudge,1492,15,6
O002941,2026-06-11,S0053714,C03152,Mumbai,Beauty,Influencer,free_shipping_nudge,865,5,4
O002942,2026-06-11,S0053719,C03118,Lucknow,Women Ethnic,Organic,control,1403,10,3
O002943,2026-06-11,S0053726,C01419,Indore,Beauty,Influencer,free_shipping_nudge,835,25,2
O002944,2026-06-11,S0053728,C04006,Jaipur,Men Casual,Push,control,1262,20,2
O002945,2026-06-11,S0053734,C02905,Delhi NCR,Footwear,Push,control,1877,0,5
O002946,2026-06-11,S0053737,C00126,Bengaluru,Kids,Paid Search,free_shipping_nudge,1529,0,3
O002947,2026-06-11,S0053775,C02677,Delhi NCR,Beauty,Organic,control,863,25,1
O002948,2026-06-11,S0053776,C04725,Bengaluru,Kids,Paid Search,free_shipping_nudge,1291,15,3
O002949,2026-06-11,S0053793,C04719,Mumbai,Kids,Influencer,control,1206,25,4
O002950,2026-06-11,S0053800,C01173,Lucknow,Kids,Paid Search,free_shipping_nudge,1405,10,4
O002951,2026-06-11,S0053817,C01430,Lucknow,Women Ethnic,Organic,free_shipping_nudge,1498,20,6
O002952,2026-06-11,S0053838,C02802,Jaipur,Kids,Organic,control,1001,20,6
O002953,2026-06-11,S0053863,C03955,Bengaluru,Beauty,Paid Search,free_shipping_nudge,686,25,4
O002954,2026-06-12,S0053931,C01436,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,502,5,1
O002955,2026-06-12,S0053962,C01021,Delhi NCR,Women Ethnic,Organic,control,885,25,2
O002956,2026-06-12,S0053963,C04230,Delhi NCR,Kids,Push,free_shipping_nudge,1234,10,2
O002957,2026-06-12,S0053965,C00358,Mumbai,Men Casual,Push,control,1080,30,5
O002958,2026-06-12,S0053974,C03435,Hyderabad,Beauty,Influencer,control,958,15,6
O002959,2026-06-12,S0053993,C00039,Pune,Footwear,Organic,free_shipping_nudge,2366,10,6
O002960,2026-06-12,S0054005,C00850,Jaipur,Beauty,Influencer,free_shipping_nudge,1446,20,5
O002961,2026-06-12,S0054008,C01370,Bengaluru,Men Casual,Push,free_shipping_nudge,1677,10,3
O002962,2026-06-12,S0054082,C02732,Jaipur,Footwear,Organic,control,1356,30,6
O002963,2026-06-12,S0054096,C01969,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,1411,10,2
O002964,2026-06-12,S0054111,C03984,Pune,Beauty,Organic,control,1042,5,1
O002965,2026-06-12,S0054120,C01337,Delhi NCR,Men Casual,Push,free_shipping_nudge,1334,5,1
O002966,2026-06-12,S0054125,C04982,Hyderabad,Women Ethnic,Influencer,control,1692,20,3
O002967,2026-06-12,S0054126,C02305,Bengaluru,Men Casual,Organic,control,2470,10,6
O002968,2026-06-12,S0054146,C01529,Mumbai,Women Ethnic,Organic,control,1163,30,3
O002969,2026-06-12,S0054160,C01738,Bengaluru,Beauty,Organic,free_shipping_nudge,1260,20,5
O002970,2026-06-12,S0054174,C04599,Lucknow,Men Casual,Organic,free_shipping_nudge,1464,20,3
O002971,2026-06-12,S0054183,C01354,Delhi NCR,Kids,Paid Search,free_shipping_nudge,1035,25,1
O002972,2026-06-12,S0054186,C02628,Bengaluru,Men Casual,Organic,control,986,0,2
O002973,2026-06-12,S0054190,C04178,Delhi NCR,Footwear,Influencer,control,2128,5,6
O002974,2026-06-12,S0054208,C00788,Hyderabad,Kids,Affiliate,control,1241,5,1
O002975,2026-06-12,S0054234,C03331,Lucknow,Beauty,Organic,control,1319,20,5
O002976,2026-06-12,S0054250,C03594,Indore,Kids,Organic,free_shipping_nudge,1436,30,6
O002977,2026-06-12,S0054252,C01013,Indore,Footwear,Influencer,control,2406,30,5
O002978,2026-06-13,S0054278,C02047,Pune,Women Ethnic,Influencer,free_shipping_nudge,1822,30,4
O002979,2026-06-13,S0054290,C00662,Delhi NCR,Kids,Organic,free_shipping_nudge,1557,30,1
O002980,2026-06-13,S0054305,C02673,Delhi NCR,Beauty,Affiliate,free_shipping_nudge,1123,15,4
O002981,2026-06-13,S0054308,C03223,Hyderabad,Women Ethnic,Affiliate,control,1690,10,1
O002982,2026-06-13,S0054342,C04767,Bengaluru,Women Ethnic,Paid Search,control,2761,30,5
O002983,2026-06-13,S0054361,C00131,Delhi NCR,Men Casual,Influencer,control,647,30,5
O002984,2026-06-13,S0054380,C01237,Indore,Footwear,Paid Search,free_shipping_nudge,1977,25,1
O002985,2026-06-13,S0054420,C00733,Indore,Women Ethnic,Organic,free_shipping_nudge,953,5,6
O002986,2026-06-13,S0054442,C02207,Mumbai,Men Casual,Push,free_shipping_nudge,1570,0,4
O002987,2026-06-13,S0054444,C01827,Pune,Women Ethnic,Push,free_shipping_nudge,2474,20,4
O002988,2026-06-13,S0054464,C04815,Delhi NCR,Kids,Paid Search,free_shipping_nudge,1472,25,3
O002989,2026-06-13,S0054495,C02519,Pune,Women Ethnic,Influencer,control,2080,25,3
O002990,2026-06-13,S0054504,C03189,Hyderabad,Footwear,Influencer,control,1932,30,1
O002991,2026-06-13,S0054582,C00300,Jaipur,Women Ethnic,Organic,free_shipping_nudge,773,20,2
O002992,2026-06-13,S0054589,C03579,Indore,Men Casual,Organic,control,1724,20,5
O002993,2026-06-14,S0054622,C02712,Bengaluru,Beauty,Affiliate,control,919,10,2
O002994,2026-06-14,S0054681,C03150,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1565,30,3
O002995,2026-06-14,S0054740,C04885,Indore,Men Casual,Organic,free_shipping_nudge,1323,30,3
O002996,2026-06-14,S0054745,C01452,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,2572,10,1
O002997,2026-06-14,S0054748,C04487,Hyderabad,Women Ethnic,Influencer,free_shipping_nudge,1788,5,1
O002998,2026-06-14,S0054754,C04764,Jaipur,Men Casual,Organic,control,2159,5,3
O002999,2026-06-14,S0054775,C00368,Mumbai,Women Ethnic,Push,free_shipping_nudge,1151,20,1
O003000,2026-06-14,S0054778,C04058,Jaipur,Beauty,Affiliate,free_shipping_nudge,808,20,6
O003001,2026-06-14,S0054783,C02211,Bengaluru,Men Casual,Affiliate,control,1727,5,5
O003002,2026-06-14,S0054789,C00968,Hyderabad,Women Ethnic,Organic,free_shipping_nudge,1194,10,1
O003003,2026-06-14,S0054792,C01829,Mumbai,Kids,Paid Search,control,1032,0,6
O003004,2026-06-14,S0054804,C01266,Delhi NCR,Footwear,Paid Search,free_shipping_nudge,3124,20,4
O003005,2026-06-14,S0054805,C01361,Hyderabad,Beauty,Organic,free_shipping_nudge,1270,20,5
O003006,2026-06-14,S0054882,C05090,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,2354,10,3
O003007,2026-06-14,S0054903,C01073,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,1918,25,5
O003008,2026-06-14,S0054910,C03319,Pune,Beauty,Affiliate,control,684,20,6
O003009,2026-06-14,S0054919,C00690,Pune,Men Casual,Push,free_shipping_nudge,1338,5,5
O003010,2026-06-14,S0054933,C02696,Indore,Men Casual,Influencer,control,2154,5,2
O003011,2026-06-14,S0054950,C03040,Hyderabad,Women Ethnic,Organic,control,1784,10,5
O003012,2026-06-14,S0054956,C03944,Delhi NCR,Footwear,Paid Search,free_shipping_nudge,2244,5,1
O003013,2026-06-15,S0054971,C04525,Delhi NCR,Footwear,Push,control,1761,5,3
O003014,2026-06-15,S0054989,C03921,Indore,Women Ethnic,Influencer,free_shipping_nudge,706,20,3
O003015,2026-06-15,S0055024,C03618,Mumbai,Men Casual,Influencer,free_shipping_nudge,1527,0,1
O003016,2026-06-15,S0055043,C00853,Pune,Footwear,Influencer,free_shipping_nudge,1758,25,4
O003017,2026-06-15,S0055076,C00835,Mumbai,Women Ethnic,Paid Search,free_shipping_nudge,1824,20,6
O003018,2026-06-15,S0055084,C00586,Bengaluru,Women Ethnic,Paid Search,free_shipping_nudge,1814,0,3
O003019,2026-06-15,S0055085,C00738,Delhi NCR,Footwear,Organic,free_shipping_nudge,1568,5,4
O003020,2026-06-15,S0055105,C01597,Bengaluru,Kids,Influencer,free_shipping_nudge,1268,10,1
O003021,2026-06-15,S0055106,C03767,Hyderabad,Men Casual,Organic,control,1142,0,2
O003022,2026-06-15,S0055111,C01379,Bengaluru,Kids,Organic,control,1359,10,2
O003023,2026-06-15,S0055162,C03983,Bengaluru,Women Ethnic,Push,control,1654,20,6
O003024,2026-06-15,S0055165,C04771,Pune,Beauty,Influencer,control,1037,25,5
O003025,2026-06-15,S0055201,C04092,Hyderabad,Footwear,Organic,control,2593,20,1
O003026,2026-06-15,S0055209,C00362,Hyderabad,Footwear,Push,control,1791,20,6
O003027,2026-06-15,S0055222,C00885,Hyderabad,Men Casual,Organic,free_shipping_nudge,1480,25,6
O003028,2026-06-15,S0055240,C04695,Mumbai,Men Casual,Affiliate,control,1503,15,2
O003029,2026-06-16,S0055280,C04783,Delhi NCR,Beauty,Push,free_shipping_nudge,830,0,1
O003030,2026-06-16,S0055313,C03146,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1892,5,4
O003031,2026-06-16,S0055332,C03506,Hyderabad,Men Casual,Organic,free_shipping_nudge,1545,0,1
O003032,2026-06-16,S0055351,C03352,Mumbai,Women Ethnic,Organic,free_shipping_nudge,2704,25,3
O003033,2026-06-16,S0055361,C04328,Bengaluru,Men Casual,Paid Search,control,1371,10,6
O003034,2026-06-16,S0055362,C04332,Bengaluru,Beauty,Organic,free_shipping_nudge,1495,25,5
O003035,2026-06-16,S0055363,C02544,Delhi NCR,Footwear,Organic,free_shipping_nudge,2570,5,1
O003036,2026-06-16,S0055403,C01988,Delhi NCR,Women Ethnic,Influencer,control,1767,15,3
O003037,2026-06-16,S0055422,C00646,Delhi NCR,Beauty,Organic,control,937,0,2
O003038,2026-06-16,S0055435,C01889,Pune,Men Casual,Paid Search,control,1492,10,2
O003039,2026-06-16,S0055475,C00469,Hyderabad,Men Casual,Organic,free_shipping_nudge,1329,0,4
O003040,2026-06-16,S0055478,C00827,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,2185,15,2
O003041,2026-06-16,S0055483,C02353,Bengaluru,Footwear,Organic,control,2988,25,1
O003042,2026-06-17,S0055622,C00898,Indore,Women Ethnic,Push,control,1359,10,5
O003043,2026-06-17,S0055655,C00333,Delhi NCR,Men Casual,Organic,free_shipping_nudge,1207,20,3
O003044,2026-06-17,S0055656,C01473,Mumbai,Men Casual,Influencer,control,1722,5,2
O003045,2026-06-17,S0055657,C04112,Lucknow,Kids,Paid Search,control,1109,25,6
O003046,2026-06-17,S0055658,C01784,Mumbai,Beauty,Paid Search,free_shipping_nudge,793,10,1
O003047,2026-06-17,S0055679,C04666,Delhi NCR,Beauty,Organic,free_shipping_nudge,1338,15,4
O003048,2026-06-17,S0055688,C03076,Hyderabad,Beauty,Influencer,free_shipping_nudge,1106,10,3
O003049,2026-06-17,S0055701,C01175,Pune,Women Ethnic,Influencer,free_shipping_nudge,2087,15,3
O003050,2026-06-17,S0055704,C01335,Mumbai,Men Casual,Influencer,control,1430,0,4
O003051,2026-06-17,S0055706,C01811,Pune,Women Ethnic,Paid Search,control,1938,15,5
O003052,2026-06-17,S0055719,C01428,Lucknow,Beauty,Affiliate,control,1463,30,2
O003053,2026-06-17,S0055737,C01412,Pune,Beauty,Push,control,1043,10,6
O003054,2026-06-17,S0055741,C02589,Mumbai,Men Casual,Paid Search,control,2553,0,1
O003055,2026-06-17,S0055750,C03477,Bengaluru,Women Ethnic,Paid Search,free_shipping_nudge,1644,25,4
O003056,2026-06-17,S0055758,C03790,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1765,0,1
O003057,2026-06-17,S0055760,C04017,Jaipur,Men Casual,Influencer,free_shipping_nudge,1978,10,1
O003058,2026-06-17,S0055761,C04369,Jaipur,Men Casual,Organic,free_shipping_nudge,1610,20,2
O003059,2026-06-17,S0055777,C04178,Delhi NCR,Kids,Push,free_shipping_nudge,1198,5,6
O003060,2026-06-17,S0055780,C04621,Mumbai,Beauty,Push,control,780,0,1
O003061,2026-06-17,S0055791,C03912,Bengaluru,Men Casual,Influencer,free_shipping_nudge,710,20,2
O003062,2026-06-18,S0055844,C00456,Delhi NCR,Men Casual,Push,free_shipping_nudge,1705,0,3
O003063,2026-06-18,S0055855,C04630,Hyderabad,Men Casual,Organic,free_shipping_nudge,2432,0,6
O003064,2026-06-18,S0055856,C00977,Mumbai,Men Casual,Push,free_shipping_nudge,2156,5,6
O003065,2026-06-18,S0055861,C04975,Mumbai,Beauty,Influencer,control,786,20,4
O003066,2026-06-18,S0055873,C01140,Mumbai,Women Ethnic,Influencer,free_shipping_nudge,2072,10,6
O003067,2026-06-18,S0055875,C04747,Jaipur,Women Ethnic,Affiliate,free_shipping_nudge,1621,25,6
O003068,2026-06-18,S0055886,C01284,Delhi NCR,Men Casual,Organic,control,2402,15,4
